persona,scenario,modifier,query
polish_gig_courier,card_frozen_security,anxious_about_money,"Cześć, moja karta jest zablokowana po sprawdzeniu bezpieczeństwa i nie wiem, co zrobić. Potrzebuję tych środków na pilne wydatki, jak wynajem i rachunki. Jak mogę odblokować kartę albo jakie dokumenty są potrzebne?"
polish_gig_courier,card_frozen_security,in_a_hurry_before_trip,"Cześć, mój karta jest zablokowana po weryfikacji bezpieczeństwa, a ja wyjeżdżam jutro za granicę, mam lot za 4 godziny. Co muszę zrobić, żeby to odblokować lub jakie dokumenty są potrzebne?"
polish_gig_courier,card_frozen_security,confused_non_native_english,"Cześć, moja karta jest zablokowana po security check, nie wiem co zrobić. Jak mogę ją odblokować? Jakie dokumenty są potrzebne? Potrzebuję wypłatę szybko, środki mi są potrzebne."
polish_gig_courier,topup_declined,neutral,"Cześć, właśnie próbowałem doładować konto, ale moja wypłata została odrzucona przez bank. Możesz mi powiedzieć dlaczego tak się stało i jak to naprawić, żeby środki były dostępne?"
polish_gig_courier,topup_declined,angry_after_waiting,"Czemu mój top-up został odrzucony? Czekałem na to już za długo, to jest po prostu nieakceptowalne! Co muszę zrobić, żeby te środki były w końcu dostępne?"
polish_gig_courier,topup_declined,anxious_about_money,"Cześć, próbowałem doładować konto, ale bank odrzucił transakcję i teraz nie mam środków na opłacenie rachunków. Co się stało i jak to naprawić? Potrzebuję wypłaty na jutro!"
polish_gig_courier,topup_declined,in_a_hurry_before_trip,"Cześć, próbowałem doładować moje konto, ale transakcja została odrzucona przez bank. Mam lot za 4 godziny i muszę mieć środki na BLIK, żeby opłacić transport do lotniska. Co mogę zrobić, żeby to szybko naprawić?"
polish_gig_courier,topup_declined,confused_non_native_english,"Cześć, próbowałem zrobić top-up do Revolut, ale mój bank odmówił. Nie rozumiem dlaczego, co się stało? Jak mogę naprawić ten problem, żeby środki były dostępne?"
polish_gig_courier,source_of_funds_request,neutral,"Cześć, dostałem prośbę o dokumenty źródła funduszy, ale nie wiem co dokładnie mam przesłać. Jakie dokumenty powinienem załadować, żeby moja wypłata była jak najszybciej dostępna?"
polish_gig_courier,source_of_funds_request,angry_after_waiting,"Czemu muszę w końcu dostarczyć dokumenty o źródłach moich środków? To jest po prostu absurdalne, cały czas czekam na moją wypłatę i potrzebuję tych pieniędzy na teraz! Jakie dokumenty muszę przesłać?"
polish_gig_courier,source_of_funds_request,anxious_about_money,"Cześć, dostałem powiadomienie o źródle funduszy i nie wiem, jakie dokumenty muszę przesłać. Potrzebuję tych środków na wypłatę i rachunki, więc proszę o szybkie info, co dokładnie mam uploadować, żeby to załatwić."
polish_gig_courier,source_of_funds_request,in_a_hurry_before_trip,"Cześć, muszę szybko przesłać potwierdzenie źródła funduszy, bo zostawiam jutro do pracy za granicą. Jakie dokumenty muszę wgrać, żeby wypłatę była dostępna? Mam lot za 4 godziny, pilne!"
polish_gig_courier,source_of_funds_request,confused_non_native_english,"Cześć, dostałem wiadomość, że muszę udowodnić skąd mam środki, ale nie wiem jakie dokumenty mam wysłać. Czy mógłbyś mi powiedzieć, co konkretnie potrzebujecie? Jakie to dokumenty, które mogę wrzucić?"
polish_gig_courier,proof_address_rejected,neutral,"Cześć, przesłałem dokument do weryfikacji adresu, ale został odrzucony. Jakie formaty są akceptowane? Dlaczego nie przeszedł? Potrzebuję tego szybko, żeby mieć środki na wypłatę."
polish_gig_courier,proof_address_rejected,angry_after_waiting,"Czemu moje dokumenty do weryfikacji adresu zostały odrzucone? Czekałem na to jak długo i teraz nie wiem, co mam zrobić, to jest po prostu nie do przyjęcia. Jakiego formatu potrzebujecie, żeby te środki były w końcu dostępne?"
polish_gig_courier,proof_address_rejected,anxious_about_money,"Cześć, wysłałem dokument do weryfikacji adresu, ale został odrzucony. Co muszę zrobić, żeby to było ok? Mam pilne rachunki do zapłacenia i nie mogę czekać na środki, które są zablokowane. Jakie formaty są akceptowane?"
polish_gig_courier,proof_address_rejected,in_a_hurry_before_trip,"Cześć, wysłałem dokument do weryfikacji adresu, ale został odrzucony. Jakie formaty są akceptowane? Muszę to załatwić, bo jutro wyjeżdżam za granicę i mam lot za 4 godziny!"
polish_gig_courier,proof_address_rejected,confused_non_native_english,"Hej, wysłałem dokument do weryfikacji adresu, ale odrzucony. Możesz mi powiedzieć, jaki format jest akceptowany? Dlaczego to zostało odrzucone? Chcę szybko mieć środki na koncie."
polish_gig_courier,chargeback_status,neutral,"Cześć, chciałem zapytać o status mojego sporu dotyczącego transakcji, której nie rozpoznaję. Kiedy mogę się spodziewać informacji lub wypłaty środków?"
polish_gig_courier,chargeback_status,angry_after_waiting,"Cześć, czekam już za długo na odpowiedź o moim sporze z tą transakcją, to jest po prostu nieakceptowalne. Kiedy w końcu dostanę moje środki?"
polish_gig_courier,chargeback_status,anxious_about_money,"Cześć, chciałem sprawdzić status mojego sporu dotyczącego transakcji, której nie rozpoznaję. Martwię się, że moje środki mogą być zablokowane, a mam pilne rachunki do zapłaty. Kiedy mogę się spodziewać wypłaty?"
polish_gig_courier,chargeback_status,in_a_hurry_before_trip,"Hej, mam spór o transakcję, której nie rozpoznaję, i chciałem sprawdzić status, bo wyjeżdżam jutro za granicę, a mój lot jest za 4 godziny. Kiedy mogę się spodziewać rozwiązania?"
polish_gig_courier,chargeback_status,confused_non_native_english,"Cześć, mam problem z chargebackiem, co się dzieje z moim sporem? Nie rozumiem tego procesu, kiedy dostanę swoje środki z powrotem? Proszę o szybkie info, bo potrzebuję wypłaty."
polish_gig_courier,close_account,neutral,"Cześć, jak mogę na stałe zamknąć swoje konto Revolut i wypłacić pozostałe środki? Jak to wygląda z tym przelewem?"
polish_gig_courier,close_account,angry_after_waiting,"Cześć, chce zamknąć moje konto Revolut i wypłacić ostatnie środki, ale już czekam za długo na odpowiedź, to jest po prostu śmieszne! Jak to zrobić?"
polish_gig_courier,close_account,anxious_about_money,"Cześć, chcę zamknąć konto Revolut i wypłacić wszystkie środki, bo mam pilne rachunki do opłacenia. Jak to zrobić, żeby nie stracić pieniędzy i żeby były dostępne jak najszybciej?"
polish_gig_courier,close_account,in_a_hurry_before_trip,"Cześć, muszę szybko zamknąć moje konto Revolut i wypłacić ostatnie środki, bo jutro wyjeżdżam za granicę, a mój lot za 4 godziny. Jak to zrobić?"
polish_gig_courier,close_account,confused_non_native_english,"Cześć, chcę zamknąć moje konto Revolut i wypłacić resztę środków. Jak to zrobić, bo nie rozumiem procesu? Muszę wiedzieć, kiedy dostanę pieniądze."
